req/minp,wamp_% Processor Time,wamp_% User Time,wamp_% Privileged Time,wamp_Virtual Bytes Peak,wamp_Virtual Bytes,wamp_Page Faults/sec,wamp_Working Set Peak,wamp_Working Set,wamp_Page File Bytes Peak,wamp_Page File Bytes,wamp_Private Bytes,wamp_Thread Count,wamp_Priority Base,wamp_ID Process,wamp_Creating Process ID,wamp_Pool Paged Bytes,wamp_Pool Nonpaged Bytes,wamp_Handle Count,wamp_IO Read Operations/sec,wamp_IO Write Operations/sec,wamp_IO Data Operations/sec,wamp_IO Other Operations/sec,wamp_IO Read Bytes/sec,wamp_IO Write Bytes/sec,wamp_IO Data Bytes/sec,wamp_IO Other Bytes/sec,wamp_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
1270,2.287449525,1.715613088,0.571836437,255064064,255041536,77.12680903,85266432,85251413.33,123786581.3,123784533.3,123784533.3,69,8,5326,5276,235888,128286.6667,509,0,18.61329749,18.61329749,1112.275293,0,3655.647634,3655.647634,29427.68875,75190954.67,2.677393005,2.157477785,0.51991522,836837376,797515776,7.819557041,648007680,367527936,687226880,676997802.7,676997802.7,76.5,8,4376,620,211130.6667,64845.33333,4822.333333,2146.596793,9.447791841,2156.044585,348.8178979,873357.1251,156119.7162,1029476.841,9233.636645,359061504
1390,3.22376195,2.209749522,1.014012428,251133952,251109376,75.86234538,82406741.33,82393088,119616853.3,119614122.7,119614122.7,69,8,5216,5276,225456,104920,476.3333333,0,22.8327566,22.8327566,1326.796152,0,4456.301836,4456.301836,34850.21288,72293717.33,2.626108587,1.950008261,0.676100325,836837376,801185792,0.666659924,648007680,367933440,687226880,677982208,677982208,80,8,4376,620,210384,63392,4828.333333,1960.756859,28.97192689,1989.728786,310.2248235,822100.1571,798335.2034,1620435.36,8364.660259,359467008
1448,2.807910141,1.975921382,0.831988758,241149952,241126741.3,67.4335538,78443178.67,78426112,113004544,113001130.7,113001130.7,69,8,5154.666667,5276,224124,109078.6667,466.1666667,0,20.43355448,20.43355448,1204.806219,4.735779732,3997.923895,3997.923895,31739.82123,68287146.67,2.938221307,2.210230926,0.72799038,836837376,798214826.7,8.118342281,648007680,367818069.3,687226880,677167786.7,677167786.7,77.16666667,8,4376,620,209749.3333,60762.66667,4821.333333,2153.299718,11.68232843,2164.982046,361.3471189,897467.4206,293577.2729,1191044.693,9231.372006,359351637.3
1270,2.444137208,1.664186398,0.77995081,221440682.7,221421568,217.7180265,69594453.33,69582848,98314922.67,98312874.67,98312874.67,69,8,4848,5276,218160,105951.3333,437.5,0,20.27075471,20.27075471,1217.177216,0,3871.776138,3871.776138,32110.92165,59492352,1.872443724,1.612499075,0.259944649,836837376,786156202.7,4.203771112,648007680,367132672,687226880,673864362.7,673864362.7,65.66666667,8,4376,620,207546.6667,51237.33333,4788.666667,1604.743426,27.2001638,1631.943589,257.7274303,682280.8589,754140.4636,1436421.322,6881.120745,358666240
1536,3.145893853,1.949857535,1.196036318,281866240,281845760,87.50766891,95367850.67,95352832,140535125.3,140532394.7,140532394.7,69,8,4848,5276,250736,146566.6667,543.6666667,0,26.03541617,26.03541617,1539.219353,0,5115.580935,5115.580935,40552.75824,85260288,3.224022922,2.470019694,0.754003228,836837376,800137216,0.216612809,648007680,367971669.3,687226880,677666816,677666816,79,8,4376,620,212400,69344,4837.166667,2585.126683,8.03309645,2593.159779,401.3955415,1082231.896,87167.70207,1169399.599,11029.87813,359505237.3
944,2.28783913,1.585887611,0.701951519,265046016,265024853.3,74.32254303,88714581.33,88704341.33,128822613.3,128819882.7,128819882.7,69,8,5552,5276,239077.3333,125962.6667,519.3333333,0,14.51685273,14.51685273,846.0404965,0,2886.587345,2886.587345,22492.53753,78614528,2.262661522,1.58621468,0.676446841,836837376,803981994.7,8.659677735,648007680,368146432,687288320,678727680,678727680,82.66666667,8,4376,620,212101.3333,69306.66667,4844.166667,1761.165195,10.3169757,1771.48217,278.866448,697395.6623,188843.8524,886239.5147,7573.381084,359680000
1665,1.87218287,1.144166646,0.728016224,252177066.7,252157952,68.32181758,82518698.67,82509824,118655658.7,118652245.3,118652245.3,69,8,4928,5276,229712,115453.3333,492.6666667,0,16.46853821,16.46853821,970.8699565,6.995223745,3132.80672,3132.80672,25410.16206,72417280,2.729610738,1.897762022,0.831848715,836837376,801185792,19.17899495,648007680,368119125.3,687349760,677976746.7,677976746.7,80,8,4376,620,210458.6667,63621.33333,4832.666667,2294.735148,25.62297021,2320.358118,397.968562,909879.996,740891.5501,1650771.546,9953.238838,359652693.3
1183,2.235853779,1.507863295,0.727990484,251131904,251109376,69.8199657,82349397.33,82335744,119026346.7,119022933.3,119022933.3,69,8,4004,5276,226288,114458.6667,497,0,19.9507147,19.9507147,1164.14819,0,3877.16686,3877.16686,30567.23319,72247296,2.444266687,1.82022296,0.624043727,836837376,799088640,0.383398068,648007680,368084992,687349760,677416960,677416960,78,8,4376,620,210384,62912,4828,1807.860117,9.0187928,1816.87891,294.999051,790538.7915,147328.2972,937867.0888,7697.324505,359618560
1484,2.547446993,1.845586063,0.70186093,251133952,251109376,79.38137804,82719402.67,82701653.33,119920640,119916544,119916544,69,8,4004,5276,226000,106634.6667,478.6666667,0,24.86584172,24.86584172,1452.278767,0,4828.590379,4828.590379,38239.50373,72610474.67,2.392097869,1.846079237,0.546018632,836837376,799088640,0.116668668,648007680,368106154.7,687349760,677416960,677416960,78,8,4376,620,210384,62912,4827.666667,1969.196805,27.38250708,1996.579312,327.8568912,836403.4168,735877.8782,1572281.295,8412.868173,359639722.7
1027,1.89875542,1.248542951,0.65021247,143865173.3,143848789.3,49.25274318,35012608,34993493.33,42220885.33,42217472,42217472,69,8,4780.666667,5276,178661.3333,58641.33333,291.6666667,0,14.4227887,14.4227887,844.814811,0,2811.783113,2811.783113,22181.81629,24915285.33,2.756132592,1.950104214,0.806028378,836837376,773223765.3,4.249741232,648007680,365202090.7,687349760,668536832,668536832,53.33333333,8,4376,620,204560,39104,4752.666667,1804.59536,11.7159711,1816.311331,292.3319874,743747.6161,212207.1111,955954.7272,7734.33145,356735658.7
1280,2.98896005,1.923402888,1.065557162,170475520,170336256,325.9603576,47428266.67,47413930.67,61575850.67,61573802.67,61573802.67,69,8,4936,5276,195152,78004,344.8333333,0,19.86064753,19.86064753,1207.555873,0,3777.105986,3777.105986,31863.44837,37319338.67,2.001999392,1.560018262,0.44198113,836837376,765708970.7,9.683558028,648007680,364178773.3,687349760,665838250.7,665838250.7,46.16666667,8,4376,620,203178.6667,33141.33333,4732.166667,1413.1504,26.4771238,1439.627524,225.6401152,575683.6594,692112.4957,1267796.155,6068.10655,355712341.3
1408,3.536004246,2.495966302,1.040037944,256376832,256352256,81.20165483,90347520,90332501.33,131585365.3,131582634.7,131582634.7,69,8,4936,5276,241424,137441.3333,517.6666667,0,23.86700928,23.86700928,1413.273772,0,4697.439808,4697.439808,37217.57377,80235861.33,3.899519248,2.989583289,0.909935959,836837376,792797184,0.249920477,648007680,366171477.3,687349760,674381824,674381824,72,8,4376,620,210832,62848,4818,2464.329426,8.083523197,2472.412949,395.0143443,1038920.179,93695.10037,1132615.279,10519.12735,357705045.3
1070,2.313994905,1.508005741,0.805989164,240394922.7,240372394.7,58.19624063,82737834.67,82709162.67,119106901.3,119102122.7,119102122.7,69,8,4552.666667,5276,230874.6667,120651.3333,486.5,0,17.76555439,17.76555439,1037.086782,0,3445.481744,3445.481744,27268.62068,72624128,2.911903731,2.417964969,0.493938761,836837376,789826218.7,1.500665947,648007680,366032213.3,687349760,673577642.7,673577642.7,69.16666667,8,4376,620,209861.3333,59344,4808.333333,1940.121026,11.56699836,1951.688024,322.9042333,805688.2965,214802.0716,1020490.368,8300.967516,357530282.7
1618,3.821363647,2.625626683,1.195736965,254276266.7,254255104,253.3247885,84531200,84519594.67,122178218.7,122176170.7,122176170.7,69,8,2636,5276,240336,133284.6667,507.6666667,0,25.24652842,25.24652842,1511.184217,0,4865.756882,4865.756882,39762.57307,74422954.67,2.288125945,1.768028701,0.520097244,836837376,789651456,5.002404633,648007680,366059520,687349760,673571498.7,673571498.7,69,8,4376,620,209786.6667,58917.33333,4809,2053.16706,25.00120137,2078.168262,332.5545516,875321.7402,669975.6119,1545297.352,8791.977556,357548032
1235,2.782120284,1.872105949,0.910014335,254279680,254255104,69.98363659,85671936,85655552,124455594.7,124452181.3,124452181.3,69,8,2636,5276,240048,132344,509,0,21.23340444,21.23340444,1250.168477,0,4127.462964,4127.462964,32883.59135,75558912,2.547934248,1.97598467,0.571949579,836837376,792797184,0.099951862,648007680,366283434.7,687349760,674430976,674430976,72,8,4376,620,210832,62848,4821.333333,1925.978474,9.849199673,1935.827673,321.8842755,852470.9103,162817.5808,1015288.491,8207.899663,357771946.7
1341,2.54748527,1.559693324,0.987791946,244032170.7,244009642.7,60.35176235,81249621.33,81221632,117209088,117205674.7,117205674.7,69,8,3320,5276,228282.6667,110722.6667,484,0,17.44720708,17.44720708,1035.490635,1.234343428,3354.278326,3354.278326,27407.11676,71147520,1.898143719,1.35211199,0.546031729,836837376,792797184,7.420495314,648007680,366340096,687349760,674551125.3,674551125.3,72,8,4376,620,210496,71165.33333,4820.5,2005.150751,26.48447644,2031.635228,317.5578397,821549.6402,709410.8848,1530960.525,8596.172559,357828608
1337,3.616475126,2.341662121,1.274813006,223539200,223518720,75.23518068,72956586.67,72940202.67,103744853.3,103740757.3,103740757.3,69,8,4688,5276,216816,104326.6667,454.1666667,0,22.37216114,22.37216114,1319.028534,0,4385.734749,4385.734749,34730.04233,62843562.67,2.287943622,1.638030208,0.649913415,836837376,793845760,0.349922839,648007680,366684842.7,687349760,675196928,675196928,73,8,4376,620,208816,57368,4815.166667,2064.939954,7.765261542,2072.705215,331.1857238,891007.5219,105309.8041,996317.3261,8810.213799,358173354.7
1346,2.132076117,1.351930472,0.780145645,242978816,242961066.7,158.6366643,80340309.33,80327338.67,115608234.7,115602773.3,115602773.3,69,8,4688,5276,226970.6667,112872,480.8333333,0,20.33503169,20.33503169,1212.872024,0,3900.476166,3900.476166,32054.99083,70228650.67,2.054753716,1.508539651,0.546214065,836837376,794894336,1.849948312,648007680,366774272,687349760,675478186.7,675478186.7,74,8,4376,620,209413.3333,58970.66667,4821.666667,1437.436522,30.69980102,1468.136323,238.5814206,605023.7471,863637.4469,1468661.194,6154.755053,358262784
1385,2.860053166,2.236048432,0.624004734,281869653.3,281845760,81.73781359,96170666.67,96144042.67,141658794.7,141654016,141654016,69,8,4688,5276,250352,147520,545,0,24.91794875,24.91794875,1457.365195,0,4871.893601,4871.893601,38262.84504,86071296,2.496253299,2.002233779,0.49401952,836837376,800137216,0.617133988,648007680,367255552,687349760,676896768,676896768,79,8,4376,620,212400,69344,4846,2541.367417,7.850828989,2549.218246,407.2599944,1076130.824,80449.68522,1156580.509,10850.86528,358744064
1075,2.31425511,1.560070144,0.754184966,281870336,281845760,60.40683266,96244394.67,96226645.33,141677226.7,141669717.3,141669717.3,69,8,4688,5276,245840,132818.6667,537.5,0,19.11872417,19.11872417,1106.880901,0,3760.126436,3760.126436,29245.69582,86170965.33,2.417825266,1.819898165,0.597927102,836837376,800137216,0.150002726,648007680,367273984,687349760,676896768,676896768,79,8,4376,620,212400,69344,4846.833333,1825.419147,11.0648157,1836.483963,298.9729911,785378.6472,192758.2433,978136.8905,7778.527707,358762496
1485,3.015310453,2.183451407,0.831859046,281870336,281845760,76.66338906,96271018.67,96250538.67,141680640,141672448,141672448,69,8,4688,5276,246480,132966.6667,535.8333333,0,23.36040681,23.36040681,1394.353739,0,4485.211724,4485.211724,36694.34903,86194858.67,1.742029093,1.248009625,0.494019468,836837376,800137216,0.083343121,648007680,367288320,687349760,676896768,676896768,79,8,4376,620,212400,69344,4848.166667,1930.704632,24.89250468,1955.597137,314.0413485,832199.0413,672607.7459,1504806.787,8245.126598,358776832
1274,2.522031838,1.742055119,0.779976719,281870336,281845760,69.48657323,96276480,96251904,141680640,141672448,141672448,69,8,4688,5276,246512,133076,535,0,21.35102392,21.35102392,1255.492197,0,4176.986192,4176.986192,33036.06466,86196224,2.366060074,1.690147026,0.675913048,836837376,799962453.3,0,648007680,367285589.3,687349760,676892672,676892672,78.83333333,8,4376,620,212400,69304,4848.666667,1902.953382,8.584814046,1911.538196,313.7035937,805373.0089,133606.9702,938979.979,8125.661716,358774101.3
1337,3.613861235,2.547979304,1.065881931,281870336,281758378.7,71.64858011,96278528,96250538.67,141680640,141664256,141664256,68.66666667,8,4688,5276,241968,119861.3333,526.3333333,0,22.38299978,22.38299978,1320.623322,0,4349.984517,4349.984517,34825.99535,86193493.33,2.365657008,1.663770182,0.701886825,836837376,800137216,0.149952877,648007680,367297877.3,687349760,676896768,676896768,79,8,4376,620,212400,69344,4849,1881.498341,25.82443593,1907.322777,302.7380613,821958.213,694980.5294,1516938.742,8030.988603,358786389.3
1344,3.016207382,1.898170095,1.118037287,281870336,281583616,72.52937593,96280576,96243712,141680640,141647872,141647872,68,8,4688,5276,244208,124736,528,0,22.20388738,22.20388738,1313.522424,0,4338.6905,4338.6905,34633.11108,86183936,2.5225642,2.028466824,0.494097376,836837376,800137216,0.199953619,648007680,367337472,687349760,677470208,677470208,79,8,4376,620,212400,69344,4849.666667,2113.770782,7.951446504,2121.722229,331.5716689,892450.6196,108378.7351,1000829.355,9008.246717,358825984
1178,2.781845605,1.689899282,1.091946323,281870336,281583616,62.16764702,96280576,96247125.33,141680640,141647872,141647872,68,8,4688,5276,240464,112386.6667,518.6666667,0,19.38338445,19.38338445,1135.279898,0,3751.518132,3751.518132,29918.89702,86187349.33,2.547627716,1.715742917,0.831884799,836837376,800137216,0.083335017,648007680,367338837.3,687349760,677470208,677470208,79,8,4376,620,212400,69344,4852,1630.405676,27.85904879,1658.264725,253.2047999,679646.1815,768130.8072,1447776.988,6961.57801,358827349.3
1423,3.197397828,2.365604034,0.831793794,281870336,281583616,79.10557546,96280576,96251904,141680640,141647872,141647872,68,8,4688,5276,242672,119808,524,0,24.26326368,24.26326368,1427.866977,0,4733.782932,4733.782932,37589.07092,86192128,2.808457824,2.132531548,0.675926276,836837376,800137216,0.116660431,648007680,367346346.7,687349760,677470208,677470208,79,8,4376,620,212400,69344,4853.5,2229.792862,7.384660683,2237.177523,358.7433053,954243.7147,77749.83782,1031993.553,9510.408934,358834858.7
855,1.300399056,0.91027415,0.390124906,168645973.3,168370176,210.2685763,45398016,45385045.33,58529792,58522282.67,58522282.67,68.83333333,8,3574.666667,5276,190000,70294.66667,335.3333333,0,10.38822881,10.38822881,628.2891837,0,2002.430775,2002.430775,16473.16347,35310250.67,1.949909119,1.455941663,0.493967456,836837376,769029461.3,2.099164173,648007680,365428053.3,687349760,668986709.3,668986709.3,49.33333333,8,4376,620,203664,35392,4756.666667,1322.726179,26.04266844,1348.768848,210.1534506,565189.0473,683876.9618,1249066.009,5673.669322,356916565.3
1786,2.885689104,1.793768546,1.091920558,217251840,217227264,71.14249919,67076778.67,67061760,94150656,94148608,94148608,69,8,5068,5276,211184,98659.33333,435,0,21.14769751,21.14769751,1239.519286,0,4142.197942,4142.197942,32539.15178,56973312,3.925999921,2.756067443,1.169932478,836837376,787030016,9.666672574,648007680,366581077.3,687349760,673860266.7,673860266.7,66.5,8,4376,620,207920,53187.33333,4811,2723.303372,9.316267297,2732.619639,430.9800422,1125043.73,136431.1675,1261474.897,11678.17167,358069589.3
1153,2.391760797,1.79374256,0.598018237,217251840,217227264,63.00052495,67314346.67,67297962.67,94584832,94580736,94580736,69,8,5068,5276,211152,96860.66667,435.8333333,0,19.23345165,19.23345165,1137.977351,0,3770.832142,3770.832142,29950.71095,57209514.67,2.625795648,2.183840621,0.441955026,836837376,788428117.3,0.06663451,648007680,366679381.3,687349760,674287616,674287616,67.83333333,8,4376,620,207920,53848,4813.833333,1767.386973,10.34931494,1777.736288,274.5811992,782538.0622,192657.2112,975195.2733,7529.448769,358167893.3
1561,3.197905439,2.261930905,0.935974534,225112746.7,225091584,116.0314528,73921877.33,73905493.33,105424896,105420800,105420800,69,8,5068,5276,223248,114413.3333,463.5,0,25.84987133,25.84987133,1529.473652,0,4997.253157,4997.253157,40336.07544,63836160,2.729391987,2.001466677,0.727925309,836837376,788602880,0.166702359,648007680,366694400,687349760,674291029.3,674291029.3,68,8,4376,620,208816,55696,4817.833333,2170.801956,25.74903118,2196.550987,347.423833,909376.8903,677492.9219,1586869.812,9267.90866,358182912
1204,2.781508949,1.68982205,1.091686899,226689024,226664448,66.34503838,75476992,75459242.67,107956906.7,107950080,107950080,69,8,5068,5276,226544,122738,474,0,20.23185678,20.23185678,1183.87466,0,3945.871343,3945.871343,31091.94095,65403562.67,2.522278348,2.210308535,0.311969812,836837376,788602880,0.200003478,648007680,366718976,687349760,674287616,674287616,68,8,4376,620,209264,57072,4821.333333,1902.550419,8.733772302,1911.284191,311.4815479,817051.8935,138923.8069,955975.7004,8120.893325,358207488
1425,2.704678602,1.690445261,1.01423334,254276949.3,254255104,160.3595471,85587968,85570901.33,124087637.3,124082858.7,124082858.7,69,8,5068,5276,235152,124120,510.1666667,0,23.40634141,23.40634141,1393.914183,0,4492.687952,4492.687952,36863.52717,75515221.33,2.418124127,1.872196344,0.545927782,836837376,792447658.7,2.902810672,648007680,366982485.3,687349760,675334826.7,675334826.7,71.66666667,8,4376,620,210309.3333,61333.33333,4834.666667,1954.212979,28.84087175,1983.053851,326.8862382,810758.4593,779874.2428,1590632.702,8355.199041,358470997.3
1389,2.521719504,1.637874197,0.883845307,281870336,281845760,75.93277838,96632149.33,96613717.33,141700437.3,141692928,141692928,69,8,5068,5276,250736,146982,554,0,23.13322709,23.13322709,1372.891995,0,4558.271159,4558.271159,36176.68756,86554624,3.015517241,2.261592454,0.753924787,836837376,800137216,0.133327317,648007680,367456938.7,687349760,677429248,677429248,79,8,4376,620,212400,69344,4860,2156.410144,8.332221447,2164.742365,346.3332938,926254.5871,113646.5718,1039901.159,9209.419046,358945450.7
