req/minv,java_% Processor Time,java_% User Time,java_% Privileged Time,java_Virtual Bytes Peak,java_Virtual Bytes,java_Page Faults/sec,java_Working Set Peak,java_Working Set,java_Page File Bytes Peak,java_Page File Bytes,java_Private Bytes,java_Thread Count,java_Priority Base,java_Elapsed Time,java_ID Process,java_Creating Process ID,java_Pool Paged Bytes,java_Pool Nonpaged Bytes,java_Handle Count,java_IO Read Operations/sec,java_IO Write Operations/sec,java_IO Data Operations/sec,java_IO Other Operations/sec,java_IO Read Bytes/sec,java_IO Write Bytes/sec,java_IO Data Bytes/sec,java_IO Other Bytes/sec,java_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
2736,23.671875,17.16145833,6.510416667,1418346496,1415899819,44.97234737,511090688,494669824,593969152,580019541.3,580019541.3,159.6666667,8,721.0731039,3556,1308,186621.3333,148197.3333,1694.666667,419.8677839,0.966699712,420.8344836,1191.233696,59481.26939,7441.930026,66923.19942,196388.2922,485036032,44.54717575,34.43988558,10.10729017,480436224,476221440,0.083343832,298491904,297925973.3,310173696,309133312,309133312,83,8,181939.4878,1288,472,220200,69048,2538.333333,516.6854285,285.9378055,802.6232339,803.9226195,14298646.08,12901088.14,27199734.22,7767.760973,287370581.3
2548,27.265625,19.765625,7.5,1418346496,1408909312,7.752144607,511090688,496061098.7,593969152,581155498.7,581155498.7,153,8,781.0731039,3556,1308,189944,157045.3333,1647.5,419.5586417,0.850117533,420.4087593,1187.269586,59437.47425,6652.865318,66090.33957,198004.7993,486427306.7,43.92533657,34.02961621,9.895720355,480436224,476221440,0.066773354,298491904,297926656,310173696,309133312,309133312,83,8,181999.4852,1288,472,220200,69304,2534.166667,493.4203681,270.1718182,763.5921864,747.4391439,13573009.69,12170169.26,25743178.95,7761.607426,287371264
2990,27.86212469,19.79029948,8.071825216,1418346496,1404190720,5.485840122,511090688,496525312,593969152,581417642.7,581417642.7,148.5,8,841.0757081,3556,1308,179602.6667,125424,1583.333333,454.8035949,0.933385869,455.7369808,1282.553412,64430.50928,7090.51266,71521.02194,211185.4724,486891520,46.77315837,37.45854303,9.314615346,480436224,476221440,1.18323268,298491904,298108928,310173696,309310805.3,309310805.3,83,8,182059.7615,1288,472,220200,71880,2535.166667,524.371503,315.2936638,839.6651668,890.7713761,15190428.5,14349881.69,29540310.19,9692.476503,287553536
2913,27.39583333,20.234375,7.161458333,1418346496,1391258283,28.45169116,511090688,495717034.7,593969152,580108970.7,580108970.7,136.1666667,8,901.0731039,3556,1308,191586.6667,158138.6667,1587,453.6250969,0.883385905,454.5084828,1283.504121,64263.55539,6891.573122,71155.12852,219895.4149,486083242.7,49.44216863,38.62080857,10.82136005,480436224,476221440,0.066778565,298491904,298201088,310173696,309399552,309399552,83,8,182119.5907,1288,472,220200,69304,2535.333333,553.1095299,323.4413489,876.5508787,888.5772493,15675313.92,14625363.18,30300677.1,8252.595034,287645696
3170,25.75520833,17.34375,8.411458333,1418346496,1396326400,0.450016684,511090688,492204032,593969152,577089536,577089536,141,8,961.0731039,3556,1308,180013.3333,124317.3333,1555.166667,435.468185,0.933348979,436.401534,1234.902126,61691.32621,7252.752372,68944.07858,205416.5317,482570240,47.03919699,37.08993545,9.949261542,480436224,476221440,0.066675064,298491904,298201088,310173696,309399552,309399552,83,8,182179.5764,1288,472,220200,69133.33333,2534.833333,564.6304913,325.585579,890.2160703,920.5947695,15996235.79,14773863.04,30770098.84,10659.32071,287645696
2961,26.06770833,18.38541667,7.682291667,1418346496,1394753536,37.08478815,511090688,492758357.3,593969152,577119573.3,577119573.3,139.5,8,1021.073104,3556,1308,190280,158445.3333,1594.666667,456.6273152,0.933388949,457.5607042,1299.843832,64688.86966,7191.052857,71879.92252,222141.9832,483124565.3,49.14363334,39.71674462,9.42688872,480436224,476221440,0.016668043,298491904,298205184,310173696,309399552,309399552,83,8,182239.579,1288,472,220200,69048,2538,536.1300302,321.4750242,857.6050544,891.114705,15436962.83,14670231.77,30107194.61,9224.060003,287649792
2805,23.75,16.71875,7.03125,1418346496,1406812160,8.800819214,511090688,496636586.7,593969152,581660672,581660672,151,8,1081.073104,3556,1308,182776,134160,1607.5,422.1261293,0.883375348,423.0095046,1194.556893,59801.20165,6953.872646,66755.07429,195675.71,487002794.7,43.75,34.24479167,9.505208333,480436224,476399616,4.366785836,298748586.7,298383360,310272000,309577728,309577728,83,8,182299.5764,1288,472,220200,69068,2534.333333,517.349842,293.3521234,810.7019654,816.0693174,14563561.46,13330534.08,27894095.54,8565.044183,287827968
2891,24.79166667,17.03125,7.760416667,1418346496,1394229248,5.750588457,511090688,495917056,593969152,580769109.3,580769109.3,139,8,1141.073104,3556,1308,187554.6667,148066.6667,1580.333333,427.977841,0.883399921,428.8612409,1214.011888,60630.19415,6742.624702,67372.81885,210756.993,486283264,48.56770833,38.07291667,10.49479167,480436224,476221440,0.066671842,299261952,298209280,310468608,309399552,309399552,83,8,182359.5764,1288,472,220200,71093.33333,2536.5,510.2042657,308.8287333,819.032999,862.4507935,14799572.31,14083626.64,28883198.94,7877.19196,287653888
2643,22.65625,15.546875,7.109375,1418346496,1403666432,13.63425159,511090688,496021504,593969152,580885162.7,580885162.7,148,8,1201.073104,3556,1308,183261.3333,136586.6667,1597.666667,400.0713271,0.833378503,400.9047056,1140.960669,56676.77134,6366.96093,63043.73227,184527.3706,486387712,44.42638855,34.53083172,9.895556831,480436224,476221440,0.083333754,299261952,298212693.3,310468608,309399552,309399552,83,8,182419.579,1288,472,220200,69048,2536,517.0840037,286.0815583,803.165562,793.7980538,14365364.05,12932309.01,27297673.06,7948.84183,287657301.3
2887,24.453125,16.92708333,7.526041667,1418346496,1377277269,42.45901904,511090688,491423061.3,593969152,575594496,575594496,122.8333333,8,1261.073104,3556,1308,180648,126064,1483.666667,415.8306394,0.916706272,416.7473457,1169.702647,58909.34058,7162.670469,66072.01105,196983.313,481789269.3,47.890625,37.31770833,10.57291667,480436224,476221440,0.066663754,299261952,298213376,310468608,309399552,309399552,83,8,182479.5764,1288,472,220200,69802.66667,2536,517.2481189,312.1369967,829.3851156,870.5080593,14967887.86,14213828.64,29181716.5,12040.54787,287657984
