req/minp,wamp_% Processor Time,wamp_% User Time,wamp_% Privileged Time,wamp_Virtual Bytes Peak,wamp_Virtual Bytes,wamp_Page Faults/sec,wamp_Working Set Peak,wamp_Working Set,wamp_Page File Bytes Peak,wamp_Page File Bytes,wamp_Private Bytes,wamp_Thread Count,wamp_Priority Base,wamp_Elapsed Time,wamp_ID Process,wamp_Creating Process ID,wamp_Pool Paged Bytes,wamp_Pool Nonpaged Bytes,wamp_Handle Count,wamp_IO Read Operations/sec,wamp_IO Write Operations/sec,wamp_IO Data Operations/sec,wamp_IO Other Operations/sec,wamp_IO Read Bytes/sec,wamp_IO Write Bytes/sec,wamp_IO Data Bytes/sec,wamp_IO Other Bytes/sec,wamp_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_Elapsed Time,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
906,0,0,0,102703104,102703104,0,18792448,18792448,17059840,17055744,17055744,67,8,40.8179233,5768,2740,148144,38448,219,0,0,0,0,0,0,0,0,9785344,19.6306594,12.94843494,6.682224456,836845568,785640106.7,13.88406283,653131776,649618090.7,689807360,674909525.3,674909525.3,65.16666667,8,26291.80618,4156,636,186629.3333,55474.66667,3672.166667,3513.481979,10.20055873,3523.682538,814.8087914,633498.0872,179705.1857,813203.2729,15883.15582,639980202.7
7090,22.34552317,13.84866455,8.626862985,178256554.7,177753429.3,359.4528313,54876842.67,54856362.67,73985365.33,73983317.33,73983317.33,68.66666667,8,22.59948973,4122,2740,187750.6667,78034,376,0,53.11528001,53.11528001,3220.352071,10.70064107,10459.05428,10469.75492,87975.72647,44987050.67,0.260008734,0.07800262,0.182006114,836845568,758202368,0.066669416,653131776,648285525.3,689807360,667860309.3,667860309.3,39,8,26351.80455,4156,636,178864,25344,3587,0,21.31785617,21.31785617,1.050058226,0,679513.1199,679513.1199,0,638647637.3
5475,36.26655404,23.81379579,12.45275826,193338709.3,193296384,250.0476715,60239189.33,60208469.33,83184981.33,83182250.67,83182250.67,69,8,22.75064872,4858.666667,2740,194396,84393.33333,400.1666667,0,67.77064375,67.77064375,4015.518973,0,13347.48336,13347.48336,108383.9772,50235392,38.50729346,27.71693101,10.79036245,836845568,773581482.7,15.15081183,653131776,649332053.3,689807360,672025258.7,672025258.7,53.66666667,8,26411.81852,4156,636,183642.6667,43541.33333,3642.166667,6163.033762,21.85113888,6184.884901,1419.339662,1036797.855,449798.542,1486596.397,27818.89819,639694165.3
2869,16.71856158,10.29634586,6.422215724,201600341.3,201444010.7,324.1361996,62909098.67,62896128,86447445.33,86446080,86446080,69,8,32.5966179,4560,2740,201712,106504.6667,412.3333333,0,29.33509619,29.33509619,1741.654573,0,5576.835194,5576.835194,46485.09024,52919637.33,32.99510831,23.73879739,9.256310921,836845568,776377685.3,3.466861395,653131776,649593514.7,689807360,672911360,672911360,56.33333333,8,26471.81689,4156,636,184837.3333,47850.66667,3661.666667,5059.822865,30.0848552,5089.90772,1194.227197,863096.301,732359.0882,1595455.389,22825.15584,639955626.7
2334,28.93897206,18.51262184,10.42635022,242991786.7,242950826.7,161.6763277,82539178.67,82510506.67,118359381.3,118355968,118355968,69,8,92.5949871,4560,2740,220945.3333,126409.3333,489.8333333,0,49.73630171,49.73630171,2924.641454,0,9716.912914,9716.912914,78374.33648,72495104,15.05450568,10.14034061,4.914165067,836845568,776028160,13.55073401,653131776,649532757.3,689807360,672876544,672876544,56,8,26531.81526,4156,636,183792,44560,3661.333333,2259.175618,32.96853989,2292.144157,527.8417726,415158.9293,968138.6685,1383297.598,10202.15706,639894869.3
1697,18.33061573,11.54438778,6.786227951,240373760,240328704,107.7395389,78381738.67,78355797.33,112585386.7,112579925.3,112579925.3,69,8,34.8898473,3380,2740,211824,103234.6667,463.8333333,0,32.86856399,32.86856399,1926.194331,0,6452.506144,6452.506144,51595.69056,68375893.33,19.47465416,14.17047599,5.304178168,836845568,789659648,0.083337608,653131776,650362197.3,689807360,676580693.3,676580693.3,69,8,26591.81363,4156,636,187824,60064,3708.833333,3069.263789,9.33384843,3078.597638,712.9712653,584627.3895,151654.4238,736281.8132,13777.00178,640724309.3
2287,34.08714499,21.89273538,12.19440961,240377856,240328704,188.1947872,78619989.33,78583125.33,112926720,112918528,112918528,69,8,94.8882165,3380,2740,213616,105818.6667,458.8333333,0,58.38688772,58.38688772,3456.360271,0,11448.51363,11448.51363,92535.91144,68601173.33,15.88653363,11.15437468,4.732158954,836845568,799096832,7.500298052,653131776,650946560,689807360,679194624,679194624,78,8,26651.812,4156,636,187600,61536,3731.333333,2444.08513,39.46871429,2483.553845,566.2608708,434196.3114,1138926.672,1573122.983,11038.53473,641308672
1872,17.73259564,11.20637642,6.526219216,191760384,191722837.3,98.68926207,58630826.67,58607616,80325290.67,80322560,80322560,69,8,36.80607187,5658.666667,2740,193210.6667,80602.66667,384.6666667,0,29.23508676,29.23508676,1696.98504,0,5637.021628,5631.987979,45721.27425,48623616,24.90883669,17.8626,7.046236683,836845568,799096832,0.250017339,653131776,650989568,689807360,679192576,679192576,78,8,26711.81037,4156,636,187600,61536,3737.833333,3605.799797,9.10047547,3614.900273,836.9264447,649380.7622,135072.7681,784453.5303,16189.35629,641351680
2124,28.57495984,18.3566166,10.21834323,254526805.3,254485162.7,315.5020508,91270485.33,91249322.67,133119317.3,133117269.3,133117269.3,69,8,57.7753407,5790,2740,234961.3333,138316.6667,532.3333333,0,49.13626493,49.13626493,2962.876643,0,9601.422529,9601.422529,79695.30105,81261909.33,18.17461049,13.02643756,5.148172927,836845568,787912021.3,7.117137946,653131776,650385408,689807360,676126720,676126720,67.33333333,8,26771.80874,4156,636,185210.6667,51722.66667,3711,2704.887122,32.10166321,2736.988785,593.3300341,480754.0563,883672.4064,1364426.463,12164.61737,640747520
20,25.81198229,17.28584231,8.526139975,246667946.7,246620160,159.147929,84532565.33,84507989.33,122750293.3,122747562.7,122747562.7,69,8,44.46577007,4100,2740,221968,115906,508.3333333,0,47.4561117,47.4561117,2809.698062,0,9289.628961,9289.628961,75441.65158,74538325.33,22.14658814,15.57014917,6.576438972,836845568,799795882.7,11.72187286,653131776,651080362.7,689807360,679346858.7,679346858.7,78.66666667,8,26831.80971,4156,636,189616,68314.66667,3755.166667,3586.560865,16.74794985,3603.308816,841.5885543,635681.7468,399004.2955,1034686.042,16182.61228,641442474.7
2641,10.86836507,6.500218343,4.368146727,174686208,174661632,62.25377187,51862186.67,51844437.33,70026581.33,70021802.67,70021802.67,68,8,50.8488519,4178,2740,184048,68912,349.8333333,0,19.76786589,19.76786589,1139.585732,2.433488185,3837.433005,3837.433005,30532.5004,42354688,19.31864891,13.65045852,5.668190395,836845568,803291136,0.216680329,653131776,651347285.3,689807360,680333312,680333312,82,8,26891.82108,4156,636,188496,65877.33333,3761.333333,2906.974541,14.81749498,2921.792036,689.6041416,561763.2461,324694.947,886458.193,13062.37652,641709397.3
2635,0,0,0,102703104,102703104,0,18796544,18796544,17063936,17059840,17059840,67,8,57.2293337,4256,2740,148144,38448,219,0,0,0,0,0,0,0,0,9789440,11.15437468,8.242276859,2.912097818,836845568,786863445.3,2.983447922,653131776,650288469.3,689807360,676059818.7,676059818.7,66.33333333,8,26951.81945,4156,636,184501.3333,49389.33333,3715.5,1807.38539,47.66909323,1855.054484,417.1696467,324671.7651,1446892.012,1771563.777,8154.71804,640650581.3
2556,14.45648559,9.49031878,4.966166815,152930986.7,152859989.3,263.4157116,41214634.67,41200981.33,52169386.67,52168021.33,52168021.33,68,8,94.3890101,4110.666667,2740,174416,68264.66667,317,0,27.63509481,27.63509481,1659.738936,0,5349.2414,5349.2414,44872.12148,31691434.67,0,0,0,836845568,758202368,0.066670174,653131776,648626176,689807360,668655616,668655616,39,8,27011.81781,4156,636,178864,25344,3636,0,0,0,0,0,0,0,0,638988288
2215,19.5266559,12.6884262,6.838229698,139306325.3,139273557.3,108.7731128,35775146.67,35753301.33,43113813.33,43111765.33,43111765.33,69,8,14.1727817,4893.333333,2740,170546.6667,57684,298.1666667,0,32.73527889,32.73527889,1918.397265,24.10105942,6381.545535,6405.646594,51197.49948,25777493.33,16.45855284,11.41438341,5.044169433,836845568,763794773.3,12.71709623,653131776,649006421.3,689807360,670169770.7,670169770.7,44.33333333,8,27071.81618,4156,636,180805.3333,33216,3656.666667,2730.185487,5.250174978,2735.435662,621.1899457,483807.9042,123557.0172,607364.9213,12301.39376,639368533.3
2233,10.14034061,5.980200876,4.160139739,130294442.7,130129920,123.1574078,30912512,30894762.67,35126613.33,35123882.67,35123882.67,69,8,21.82987987,4266,2740,160634.6667,50417.33333,273.3333333,0,17.11772317,17.11772317,999.8450576,0,3320.688414,3320.688414,26443.46572,20917589.33,34.99717556,24.49282272,10.50435284,836845568,763445248,15.90094103,653131776,647049898.7,689807360,666649258.7,666649258.7,44,8,27131.81455,4156,636,181178.6667,33653.33333,3665.666667,5444.232309,41.85232675,5486.084636,1280.407583,968068.9912,818170.902,1786239.893,24580.89192,637412010.7
2413,25.61086027,16.35454935,9.256310922,178893482.7,178855936,153.0921138,51585024,51567274.67,68955477.33,68953429.33,68953429.33,69,8,19.83045423,4256,2740,186896,76666.66667,364.5,0,45.10260182,45.10260182,2667.020514,1.300091079,8831.542974,8831.542974,71322.1979,41589418.67,14.40448385,10.24434411,4.160139739,836845568,761872384,6.800429692,653131776,646973440,689807360,666294954.7,666294954.7,42.5,8,27191.81292,4156,636,180208,39280,3659.166667,2067.71114,49.08591079,2116.797051,440.256897,346914.8251,1249226.528,1596141.354,9264.764789,637335552
313,19.44083682,12.03374689,7.407089926,178900992,178855936,114.3096037,51840341.33,51808938.67,69360298.67,69358250.67,69358250.67,69,8,38.26469057,5118,2740,186224,73866.66667,364.3333333,0,35.07150839,35.07150839,2055.873784,0,6872.716742,6872.716742,55052.81815,41829034.67,22.67276158,15.6265249,7.046236684,836845568,774280533.3,3.233499077,653131776,647891626.7,689807360,670025728,670025728,54.33333333,8,27251.81129,4156,636,183493.3333,43242.66667,3700.5,3454.319578,8.433756618,3462.753335,806.8562716,615917.0345,118551.1281,734468.1626,15598.16606,638253738.7
6031,22.55972663,13.93083866,8.628887977,195515050.7,195480234.7,206.0252231,62380714.67,62350677.33,86491818.67,86487722.67,86487722.67,69,8,47.52080923,5745.333333,2740,200922.6667,96057.33333,406.6666667,0,35.66868041,35.66868041,2138.743967,21.4376167,6929.31838,6929.31838,57169.16231,52368725.33,19.31350544,13.62052917,5.692976274,836845568,770785280,3.062246637,653131776,647797418.7,689807360,669118464,669118464,51,8,27311.81746,4156,636,183568,42672,3697.833333,2821.682697,17.77999576,2839.462693,651.3818221,532044.7246,409719.3945,941764.1192,12700.79813,638159530.7
2932,21.78873189,13.65045852,8.138273364,117934762.7,117907456,121.3739108,26428757.33,26405546.67,28125866.67,28121770.67,28121770.67,69,8,39.8507109,4632,2740,162992,46520,256.6666667,0,36.96887388,36.96887388,2160.262424,0,7183.512449,7183.512449,57079.42833,16444074.67,18.01423974,12.91937055,5.094869188,836845568,778300074.7,7.572458046,653131776,648297813.3,689807360,671307093.3,671307093.3,58.16666667,8,27371.82527,4156,636,185173.3333,49322.66667,3722.666667,2818.779701,29.48637045,2848.266071,632.0700671,508389.6727,820126.8688,1328516.542,12677.72386,638659925.3
2804,11.70039302,7.644256771,4.056136245,147708586.7,147387733.3,237.8152728,39518208,39508650.67,48723285.33,48720554.67,48720554.67,68.33333333,8,62.88700623,4969.333333,2740,172389.3333,67770.66667,307.5,0,19.96783271,19.96783271,1202.937229,0,3857.708045,3857.708045,32102.6012,29792938.67,17.16057643,11.72639389,5.434182535,836845568,758202368,0.083337642,653131776,647245824,689807360,666198016,666198016,39,8,27431.83183,4156,636,179760,28096,3662,2341.103253,18.33427334,2359.437526,549.8115087,447750.6584,211560.727,659311.3853,10470.26966,637607936
3298,0,0,0,102703104,102703104,0,18796544,18796544,17068032,17063936,17063936,67,8,48.9612277,5644,2740,148144,38448,219,0,0,0,0,0,0,0,0,9789440,11.59638952,8.164274238,3.432115285,836845568,761697621.3,6.583610788,653131776,647393280,689807360,667144874.7,667144874.7,42.33333333,8,27491.8302,4156,636,180432,30960,3673,1708.684702,47.11911887,1755.803821,388.0693629,303161.2142,1369423.955,1672585.169,7709.382525,637755392
2292,20.46268734,13.33844804,7.124239304,155329877.3,155011754.7,394.7573588,43911168,43901610.67,56646314.67,56642901.33,56642901.33,67.66666667,8,108.9595969,5644,2740,174085.3333,69325.33333,319.6666667,0,39.6523647,39.6523647,2364.141181,0,7657.489884,7657.489884,63993.62197,34550442.67,0,0,0,836845568,758202368,0,653131776,647086080,689807360,666185728,666185728,39,8,27551.82857,4156,636,178864,25344,3661,0,0,0,0,0,0,0,0,637448192
2821,11.02437031,6.78622795,4.23814236,126084437.3,126077610.7,67.12124292,29743104,29738325.33,34425514.67,34421418.67,34421418.67,67.33333333,8,46.27539327,2200.666667,2740,160016,52740,264.3333333,0,20.88475723,20.88475723,1228.317079,0,4060.443503,4060.443503,33214.0645,20568064,11.5183869,7.670257645,3.848129258,836845568,768338602.7,8.117103728,653131776,647735978.7,689807360,668960085.3,668960085.3,48.66666667,8,27611.82693,4156,636,181776,36608,3693.666667,2129.882516,2.616809046,2132.499326,471.342304,364281.0826,11802.24207,376083.3247,9573.254025,638098090.7
1939,0.650021834,0.468015721,0.182006114,115838293.3,115832149.3,140.3093275,24453120,24451754.67,25723562.67,25720149.33,25720149.33,67.33333333,8,81.74244797,1512,2740,155482.6667,50909.33333,245.6666667,0,0.583372115,0.583372115,48.13653335,0,69.20460058,69.20460058,1257.60027,15284906.67,12.76642883,9.360314414,3.406114411,836845568,763270485.3,3.166839353,653131776,647443797.3,689807360,667702613.3,667702613.3,43.83333333,8,27671.8253,4156,636,180320,31133.33333,3682.666667,2018.77112,31.58516145,2050.356282,474.5245839,365902.161,921926.9279,1287829.089,9089.737123,637805909.3
3303,54.76857177,35.37726621,19.39130556,180822698.7,180779690.7,335.230344,54322517.33,54291114.67,73403050.67,73398954.67,73398954.67,69,8,54.02089257,3586.666667,2740,189682.6667,81132,376.1666667,0,100.1782295,100.1782295,5946.651449,0,19683.34943,19683.34943,160555.2094,44310528,0,0,0,836845568,758202368,0.066670106,653131776,647106560,689807360,666329088,666329088,39,8,27731.82367,4156,636,178864,25344,3667,0,0,0,0,0,0,0,0,637468672
1259,24.28481573,16.35454935,7.930266378,180467029.3,180428800,146.8249395,53597525.33,53566805.33,72334677.33,72333312,72333312,69,8,21.84028,5035.333333,2740,188336,78498.66667,373.8333333,0,45.38589249,45.38589249,2672.417361,0,8845.398693,8845.398693,71889.987,43588949.33,45.15071911,32.36205589,12.78866322,836845568,773581482.7,7.083716588,653131776,648325802.7,689807360,670502912,670502912,53.66666667,8,27791.83504,4156,636,183792,44000,3725,7458.211603,31.24718524,7489.458788,1681.407433,1335083.022,671850.2818,2006933.303,33458.76822,638687914.7
3661,16.06853974,10.3483476,5.720192142,192977578.7,192946176,207.5459748,59477333.33,59461632,81456469.33,81455786.67,81455786.67,69,8,20.592264,4693.333333,2740,196954.6667,89688,397.5,0,26.23485765,26.23485765,1521.238426,2.966841015,4999.690197,5002.657038,40713.28251,49483776,40.24935198,27.97693974,12.27241223,836845568,776202922.7,12.40063823,653131776,648501248,689807360,671251114.7,671251114.7,56.16666667,8,27851.83601,4156,636,183792,44600,3741.666667,6537.938103,39.30203803,6577.240141,1504.394438,1201228.32,1005568.858,2206797.178,29361.71842,638863360
2486,23.86880175,15.57452315,8.294278605,121085952,121053184,130.1246155,29538986.67,29513728,33269760,33265664,33265664,69,8,49.1328299,5136,2740,165776,49845.33333,270.8333333,0,40.25245905,40.25245905,2376.361794,0,7920.367101,7920.367101,63041.36579,19548160,18.27861398,12.48041922,5.798194762,836845568,777076736,14.78411257,653131776,648526506.7,689807360,671627946.7,671627946.7,57,8,27911.83438,4156,636,184053.3333,45602.66667,3750.166667,3002.241174,31.26822549,3033.509399,680.3691224,528442.3041,833585.6471,1362027.951,13555.84618,638888618.7
2424,12.61042359,8.606289086,4.0041345,176010581.3,175972352,264.3659851,51604821.33,51585706.67,67531434.67,67529386.67,67529386.67,69,8,87.14531723,4637.333333,2740,185893.3333,78218.66667,360.8333333,0,19.50113632,19.50113632,1164.901206,0,3697.815472,3697.815472,31023.59246,41616042.67,20.09867512,13.98846988,6.110205241,836845568,764493824,0.233346504,653131776,647860224,689807360,668266496,668266496,45,8,27971.83275,4156,636,180208,30912,3711.833333,2536.412101,23.65114615,2560.063247,591.0134407,493718.3384,440579.993,934298.3314,11375.84414,638222336
2652,20.85270044,13.1824428,7.670257645,177327445.3,177283072,109.5732559,50522112,50497536,67209216,67205802.67,67205802.67,69,8,22.25108527,4280.666667,2740,185456,77275.33333,362.3333333,0,32.13526026,32.13526026,1898.497286,0,6290.21032,6290.21032,50830.13572,40525824,9.386315286,6.39621485,2.990100438,836845568,772532906.7,13.48403355,653131776,648421376,689807360,670565717.3,670565717.3,52.66666667,8,28031.83112,4156,636,183317.3333,40205.33333,3740.5,1693.888767,26.86806781,1720.756835,396.5041545,294609.6239,737326.8612,1031936.485,7642.533752,638783488
2319,13.91046725,9.1783083,4.732158954,182973781.3,182930090.7,161.944623,52674560,52654762.67,70361088,70358357.33,70358357.33,69,8,38.1112886,3772,2740,188453.3333,76574.66667,365.6666667,0,23.73482413,23.73482413,1404.322023,0,4576.970648,4576.970648,37512.15307,42686464,15.41851791,10.60835633,4.810161573,836845568,774804821.3,5.083606983,653131776,649030997.3,689807360,671703722.7,671703722.7,54.83333333,8,28091.82949,4156,636,187440,42904,3753.166667,2523.226427,9.233803648,2532.46023,587.7128057,488743.8309,166749.9328,655493.7637,11358.50261,639393109.3
2917,23.24478079,14.30048035,8.944300439,195750570.7,195709610.7,126.3074058,61220864,61199018.67,84847274.67,84845226.67,84845226.67,68.66666667,8,44.19796663,2830,2740,199184,97958.66667,396.6666667,0,37.26884651,37.26884651,2203.328735,8.967135252,7309.0277,7309.0277,58730.39667,51389781.33,12.35041485,9.048303935,3.302110918,836845568,777426261.3,3.15015236,653131776,649171626.7,689807360,672416426.7,672416426.7,57.33333333,8,28151.82786,4156,636,187888,44880,3762.333333,1861.014505,36.76849181,1897.782997,415.588521,374799.0716,1076370.996,1451170.068,8368.973294,639533738.7
2026,0,0,0,102703104,102703104,0,18796544,18796544,17068032,17063936,17063936,67,8,40.37851767,2800,2740,148144,38448,219,0,0,0,0,0,0,0,0,9789440,16.77056332,11.33638079,5.434182534,836845568,778300074.7,3.216826321,653131776,649263104,689807360,672655360,672655360,58.16666667,8,28211.82623,4156,636,189120,49178.66667,3773.5,2707.257598,11.01722405,2718.274823,613.2985943,544064.7085,259972.4985,804037.207,12143.16543,639625216
2601,20.74869695,13.28644629,7.462250657,208254293.3,208226986.7,331.319779,69565781.33,69549397.33,97252010.67,97250645.33,97250645.33,68.66666667,8,64.94623263,2565.333333,2740,202586.6667,100862.6667,428.1666667,0,30.5851771,30.5851771,1832.510297,0,5909.456102,5909.456102,48901.79297,59703296,0.15600524,0.104003494,0.052001747,836845568,758202368,0.06666984,653131776,648105984,689807360,667197440,667197440,39,8,28271.8376,4156,636,182960,25344,3709,0,18.25088468,18.25088468,0.916711103,0,581728.465,581728.465,0,638468096
2519,28.05494237,18.20061136,9.854331008,220647424,220602368,143.9084323,75358208,75329536,107544576,107541845.3,107541845.3,69,8,54.0780933,2096,2740,208848,102632,459.6666667,0,43.91923926,43.91923926,2599.518876,0,8605.470743,8605.470743,69573.4067,65359189.33,14.7424952,10.08833887,4.654156333,836845568,783717717.3,13.5340245,653131776,649648810.7,689807360,674202282.7,674202282.7,63.33333333,8,28331.83857,4156,636,189530.6667,51365.33333,3787.166667,2352.837212,3.233499119,2356.070711,531.3439237,450769.7106,17093.15413,467862.8647,10621.41086,640010922.7
2197,19.5266559,12.58442271,6.942233191,203702272,203661312,101.472418,67366912,67338922.67,94579370.67,94575957.33,94575957.33,69,8,59.4133617,3620,2740,200880,90302.66667,423.3333333,0,31.58511056,31.58511056,1861.105101,0,6198.630834,6198.630834,49788.06048,57360384,17.99260437,13.23444455,4.758159827,836845568,796999680,4.483547414,653131776,650623658.7,689807360,678006784,678006784,76,8,28391.83693,4156,636,191248,59837.33333,3822.666667,2837.71239,11.66726263,2849.379653,641.8497177,569353.9035,291043.9112,860397.8147,12691.85185,640985770.7
1112,22.98477206,14.17047599,8.814296073,186759850.7,186720256,129.5579034,59301205.33,59268437.33,81481045.33,81475584,81475584,69,8,64.7486301,5144,2740,193968,86124,399.5,0,40.01910834,40.01910834,2344.776471,0,7784.208448,7784.208448,62505.86619,49286485.33,17.31658167,12.76642883,4.55015284,836845568,791232512,4.200241266,653131776,650336938.7,689807360,676435968,676435968,70.5,8,28451.8353,4156,636,190016,54904,3808,2647.045797,35.08493329,2682.130731,577.9818894,515059.398,1003675.662,1518735.06,11865.45373,640699050.7
1974,14.79449695,9.360314414,5.434182535,204623189.3,204589738.7,171.810983,64886101.33,64871082.67,89415680,89412949.33,89412949.33,69,8,46.0595905,3605.333333,2740,202085.3333,95880,421,0,26.78489589,26.78489589,1572.009353,0,5164.884046,5164.884046,41967.50959,54887082.67,16.7965642,11.6223904,5.174173801,836845568,785465344,0.10000505,653131776,650052949.3,689807360,674865152,674865152,65,8,28511.83367,4156,636,188784,49786.66667,3795.666667,2565.645098,8.333754685,2573.978853,591.662883,528540.6126,132256.3325,660796.9452,11476.90766,640415061.3
2200,17.70659476,11.1283738,6.578220963,207560021.3,207527936,114.1567352,66917717.33,66901333.33,93562880,93559466.67,93559466.67,68.66666667,8,23.17669713,1807.333333,2740,202416,99945.33333,429.6666667,0,33.00195283,33.00195283,1953.232243,4.066855808,6491.667427,6491.667427,52275.37642,57082538.67,14.79449695,10.71235983,4.082137119,836845568,786339157.3,4.800217955,653131776,650113024,689807360,675147776,675147776,65.83333333,8,28571.83204,4156,636,189754.6667,52738.66667,3805.166667,2162.193695,36.88521504,2199.07891,481.4744685,420706.0803,1073334.87,1494040.951,9699.361409,640475136
1864,0.07800262,0.07800262,0,108677802.7,108437504,92.30551643,22546432,22545749.33,22579882.67,22575786.67,22575786.67,67,8,38.1814895,972,2740,150533.3333,41152,231.1666667,0,0.533365209,0.533365209,13.31746256,0,47.46950358,47.46950358,280.5500998,13520896,20.33268298,14.24847861,6.084204369,836845568,787737258.7,9.633825341,653131776,650341034.7,689807360,675481600,675481600,67.16666667,8,28631.83041,4156,636,190016,54090.66667,3811.333333,3219.01547,8.167095798,3227.182566,717.9534307,658973.9469,109189.8151,768163.762,14472.67711,640703146.7
2752,29.97443052,18.66595409,11.30847643,244127061.3,244086101.3,338.3690494,82231978.67,82204672,118581248,118579200,118579200,69,8,24.58851523,2400.666667,2740,217253.3333,115122.6667,495.6666667,0,52.29479362,52.29479362,3227.072624,0,10374.87285,10374.87285,87263.0452,72234325.33,0.23400786,0.104003493,0.130004367,836845568,758202368,0.066670309,653131776,648646656,689807360,667463680,667463680,39,8,28691.83138,4156,636,182960,25501.33333,3726,0,25.13468725,25.13468725,1.300069767,0,800777.0062,800777.0062,0,639008768
659,27.0409083,17.39458428,9.646324022,243519488,243474432,154.7593324,81511082.67,81475584,117516288,117512874.7,117512874.7,69,8,64.6394287,2176,2740,215088,113789.3333,493.3333333,0,47.95289205,47.95289205,2826.220435,0,9391.916332,9391.916332,75687.41442,71514112,38.09127949,27.66492927,10.42635022,836845568,797873493.3,26.58470458,653131776,651000490.7,689807360,678232064,678232064,76.83333333,8,28751.84275,4156,636,192181.3333,63061.33333,3846,6538.83358,22.33445795,6561.168037,1469.358236,1247867.251,423052.563,1670919.814,29491.37095,641362602.7
2707,21.03470656,13.26044542,7.774261138,221451605.3,221410645.3,121.7912188,71161856,71129770.67,100587520,100581376,100581376,69,8,80.47883177,2716,2740,203120,87237.33333,430.3333333,0,37.90242268,37.90242268,2221.926187,0,7423.67267,7423.67267,59456.18537,61163520,21.0867083,14.27447948,6.812228823,836845568,801193984,0.583362194,653131776,651306325.3,689807360,679260160,679260160,80,8,28811.84112,4156,636,192144,63392,3855.833333,2970.09837,18.83426929,2988.932639,679.950635,609443.5664,450821.5019,1060265.068,13269.39592,641668437.3
2456,26.13087774,16.09454062,10.03633712,178483200,178069504,149.5254108,50995882.67,50966528,67789482.67,67786752,67786752,69,8,24.3909127,4062,2740,186096,75080,364.5,0,44.86928768,44.86928768,2656.8552,3.900226798,8806.798,8806.798,71225.17779,40993450.67,19.89066813,14.19647686,5.694191268,836845568,791407274.7,2.533371362,653131776,650775210.7,689807360,676603221.3,676603221.3,70.66666667,8,28871.83949,4156,636,190576,56336,3834.166667,3059.678546,35.65199454,3095.33054,676.9692166,634013.2031,994496.4984,1628509.701,13696.32433,641137322.7
2106,21.71072926,14.04047162,7.670257644,183983445.3,183574528,151.8598169,56165717.33,56135680,76445696,76440917.33,76440917.33,69,8,56.6209259,4328,2740,192240,83908,381.1666667,0,36.00217479,36.00217479,2123.495273,0,7031.357561,7031.357561,56708.93271,46153045.33,23.42678691,15.80853101,7.618255898,836845568,772532906.7,0.583362244,653131776,649715712,689807360,671480490.7,671480490.7,52.66666667,8,28931.83786,4156,636,187514.6667,42613.33333,3789.833333,3550.595116,17.36754347,3567.962659,816.2743779,696592.7545,364895.2953,1061488.05,15910.86625,640077824
2524,18.53862271,11.96040175,6.578220964,181785258.7,181739520,108.7230785,54380544,54355285.33,73490432,73488384,73488384,69,8,28.5795664,4912,2740,190053.3333,80821.33333,378.5,0,32.68525609,32.68525609,1939.580903,0,6435.428648,6435.428648,52003.6297,44381525.33,15.26251267,10.63435721,4.62815546,836845568,774979584,0.550027738,653131776,649853610.7,689807360,672146773.3,672146773.3,55,8,28991.83623,4156,636,188336,45696,3801.833333,2265.383331,33.051698,2298.435029,509.5428992,452665.4584,943664.4555,1396329.914,10140.52224,640215722.7
1649,15.93853538,10.14034061,5.798194762,186637653.3,186600106.7,183.3279942,55999146.67,55979349.33,75917994.67,75915264,75915264,69,8,31.9102091,4654,2740,191898.6667,81160.66667,382,0,25.45155973,25.45155973,1529.060425,0,4950.653421,4950.653421,41036.96636,46004906.67,21.29471529,15.65252577,5.642189521,836845568,775154346.7,10.41719461,653131776,649868629.3,689807360,672193877.3,672193877.3,55.16666667,8,29051.8346,4156,636,188074.6667,44933.33333,3806,3145.395002,10.86722963,3156.262232,721.3703479,646509.864,244791.2634,891301.1274,14136.59299,640227328
2516,34.33763627,22.79644798,11.54118829,220646058.7,220602368,179.3575045,75882496,75854506.67,107862016,107858602.7,107858602.7,69,8,55.73431453,4316,2740,215760,118490.6667,465.5,0,54.1753976,54.1753976,3198.203475,0,10637.24053,10637.24053,85422.54249,65872554.67,13.5724559,9.932333627,3.640122272,836845568,774630058.7,5.650300757,653131776,649842005.3,689807360,672043690.7,672043690.7,54.66666667,8,29111.83296,4156,636,188410.6667,46560,3813.833333,2022.103379,38.51864485,2060.622023,465.8405153,412591.6595,1114826.162,1527417.821,9098.065266,640200021.3
